"membership_id";"membership_plan";"renewal_cycle";"first_join_date";"event_name";"upsell_date";"new_renewal_cycle";"membership_amount";"currency";"renews_date";"upsell_plan";"churn_date";"cancellation_date";"log_creation_time"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2022-02-22 11:00:00";NULL;NULL;NULL;"2022-01-22 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-02-22 11:00:00";Bronze;NULL;NULL;"2022-01-22 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-01-22 11:00:00";Bronze;NULL;NULL;"2022-01-11 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2022-01-22 11:00:00";NULL;NULL;NULL;"2021-12-22 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-01-22 11:00:00";Bronze;NULL;NULL;"2021-12-22 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-12-22 11:00:00";Bronze;NULL;NULL;"2021-11-25 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2021-12-22 11:00:00";NULL;NULL;NULL;"2021-11-22 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-12-22 11:00:00";Bronze;NULL;NULL;"2021-11-22 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2021-11-22 11:00:00";NULL;NULL;NULL;"2021-10-22 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-11-22 11:00:00";Bronze;NULL;NULL;"2021-10-22 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2021-10-22 11:00:00";NULL;NULL;NULL;"2021-09-22 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-10-22 11:00:00";Bronze;NULL;NULL;"2021-09-22 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-09-22 11:00:00";Bronze;NULL;NULL;"2021-09-06 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-09-22 11:00:00";Bronze;NULL;NULL;"2021-08-31 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2021-09-22 11:00:00";NULL;NULL;NULL;"2021-08-22 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-09-22 11:00:00";Bronze;NULL;NULL;"2021-08-22 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2021-08-22 11:00:00";NULL;NULL;NULL;"2021-07-22 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-08-22 11:00:00";Bronze;NULL;NULL;"2021-07-22 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-07-22 11:00:00";Bronze;NULL;NULL;"2021-06-30 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2021-07-22 11:00:00";NULL;NULL;NULL;"2021-06-22 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-07-22 11:00:00";Bronze;NULL;NULL;"2021-06-22 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-06-22 11:00:00";Bronze;NULL;NULL;"2021-05-25 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2021-06-22 11:00:00";NULL;NULL;NULL;"2021-05-22 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-06-22 11:00:00";Bronze;NULL;NULL;"2021-05-22 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2021-05-22 11:00:00";NULL;NULL;NULL;"2021-04-22 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-05-22 11:00:00";Bronze;NULL;NULL;"2021-04-22 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-04-22 11:00:00";Bronze;NULL;NULL;"2021-03-23 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipValueChanged;NULL;1;499;USD;NULL;Bronze;NULL;NULL;"2021-03-22 00:00:00"
179;Bronze;Monthly;"2021-03-22 00:00:00";MembershipActivated;NULL;NULL;499;USD;"2021-04-22 11:00:00";NULL;NULL;NULL;"2021-03-22 00:00:00"
180;Bronze;"6 Month";"2021-03-29 00:00:00";MembershipEnded;NULL;NULL;499;USD;NULL;NULL;NULL;NULL;"2022-05-02 00:00:00"
180;Bronze;"6 Month";"2021-03-29 00:00:00";MembershipChurnUpdated;NULL;NULL;579;USD;NULL;NULL;"2022-05-02 07:00:00";NULL;"2022-05-02 00:00:00"
180;Bronze;"6 Month";"2021-03-29 00:00:00";MembershipValueChanged;NULL;6;579;USD;NULL;NULL;NULL;NULL;"2022-05-02 00:00:00"
180;Bronze;"6 Month";"2021-03-29 00:00:00";MembershipCancelled;NULL;NULL;499;USD;NULL;NULL;NULL;"2022-05-02 07:00:00";"2022-05-02 00:00:00"
180;Bronze;"6 Month";"2021-03-29 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2022-09-29 15:00:00";NULL;NULL;NULL;"2022-03-29 00:00:00"
180;Bronze;"6 Month";"2021-03-29 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-09-29 15:00:00";Bronze;NULL;NULL;"2022-03-29 00:00:00"
180;Bronze;"6 Month";"2021-03-29 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-03-29 15:00:00";Bronze;NULL;NULL;"2021-11-03 00:00:00"
180;Bronze;"6 Month";"2021-03-29 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-03-29 15:00:00";Bronze;NULL;NULL;"2021-10-17 00:00:00"
180;Bronze;"6 Month";"2021-03-29 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2022-03-29 15:00:00";NULL;NULL;NULL;"2021-09-29 00:00:00"
180;Bronze;"6 Month";"2021-03-29 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-03-29 15:00:00";Bronze;NULL;NULL;"2021-09-29 00:00:00"
180;Bronze;"6 Month";"2021-03-29 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-09-29 15:00:00";Bronze;NULL;NULL;"2021-03-30 00:00:00"
180;Bronze;"6 Month";"2021-03-29 00:00:00";MembershipValueChanged;NULL;6;1,666;USD;NULL;Bronze;NULL;NULL;"2021-03-29 00:00:00"
180;Bronze;"6 Month";"2021-03-29 00:00:00";MembershipActivated;NULL;NULL;499;USD;"2021-09-29 15:00:00";NULL;NULL;NULL;"2021-03-29 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipEnded;NULL;NULL;499;DKK;NULL;NULL;NULL;NULL;"2022-03-01 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipUpdated;NULL;NULL;499;DKK;NULL;Silver;NULL;NULL;"2022-01-26 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipUpsellUpdated;"2021-12-22 03:34:05";NULL;77,685;DKK;NULL;NULL;NULL;NULL;"2021-12-21 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipChurnUpdated;NULL;NULL;579;DKK;NULL;NULL;"2022-03-01 07:00:00";NULL;"2021-12-20 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipValueChanged;NULL;3;579;DKK;NULL;NULL;NULL;NULL;"2021-12-20 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipCancelled;NULL;NULL;499;DKK;NULL;NULL;NULL;"2022-03-01 07:00:00";"2021-12-20 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipValueChanged;NULL;3;20,716;DKK;NULL;Silver;NULL;NULL;"2021-12-20 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipActivated;NULL;NULL;499;DKK;NULL;NULL;NULL;NULL;"2021-12-20 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipUpdated;NULL;NULL;499;DKK;"2021-12-30 21:00:00";Silver;NULL;NULL;"2021-12-16 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipRenewed;NULL;NULL;499;DKK;"2021-12-30 21:00:00";NULL;NULL;NULL;"2021-11-30 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipUpdated;NULL;NULL;499;DKK;"2021-12-30 21:00:00";Silver;NULL;NULL;"2021-11-30 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipUpdated;NULL;NULL;499;DKK;"2021-11-30 21:00:00";Silver;NULL;NULL;"2021-11-03 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipUpdated;NULL;NULL;499;DKK;"2021-11-30 21:00:00";Silver;NULL;NULL;"2021-10-31 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipRenewed;NULL;NULL;499;DKK;"2021-11-30 21:00:00";NULL;NULL;NULL;"2021-10-30 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipUpdated;NULL;NULL;499;DKK;"2021-11-30 21:00:00";Silver;NULL;NULL;"2021-10-30 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipUpdated;NULL;NULL;499;DKK;"2021-10-30 21:00:00";Silver;NULL;NULL;"2021-10-17 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipRenewed;NULL;NULL;499;DKK;"2021-10-30 21:00:00";NULL;NULL;NULL;"2021-09-30 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipUpdated;NULL;NULL;499;DKK;"2021-10-30 21:00:00";Silver;NULL;NULL;"2021-09-30 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipRenewed;NULL;NULL;499;DKK;"2021-09-30 21:00:00";NULL;NULL;NULL;"2021-08-30 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipUpdated;NULL;NULL;499;DKK;"2021-09-30 21:00:00";Silver;NULL;NULL;"2021-08-30 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipRenewed;NULL;NULL;499;DKK;"2021-08-30 21:00:00";NULL;NULL;NULL;"2021-08-23 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipUpdated;NULL;NULL;499;DKK;"2021-08-30 21:00:00";Silver;NULL;NULL;"2021-08-01 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipRenewed;NULL;NULL;499;DKK;"2021-08-30 21:00:00";NULL;NULL;NULL;"2021-07-30 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipUpdated;NULL;NULL;499;DKK;"2021-08-30 21:00:00";Silver;NULL;NULL;"2021-07-30 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipRenewed;NULL;NULL;499;DKK;"2021-07-30 21:00:00";NULL;NULL;NULL;"2021-06-30 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipUpdated;NULL;NULL;499;DKK;"2021-07-30 21:00:00";Silver;NULL;NULL;"2021-06-30 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipUpdated;NULL;NULL;499;DKK;"2021-06-30 21:00:00";Silver;NULL;NULL;"2021-06-30 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipRenewed;NULL;1;499;DKK;"2021-06-30 21:00:00";NULL;NULL;NULL;"2021-06-23 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipUpdated;NULL;NULL;499;DKK;"2021-06-30 21:00:00";Silver;NULL;NULL;"2021-06-23 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipUpdated;NULL;NULL;499;DKK;"2021-06-30 21:00:00";Silver;NULL;NULL;"2021-06-21 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipRenewed;NULL;NULL;499;DKK;"2021-06-30 21:00:00";NULL;NULL;NULL;"2021-05-30 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipUpdated;NULL;NULL;499;DKK;"2021-06-30 21:00:00";Silver;NULL;NULL;"2021-05-30 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipUpdated;NULL;NULL;499;DKK;"2021-05-30 21:00:00";Silver;NULL;NULL;"2021-05-11 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipRenewed;NULL;NULL;499;DKK;"2021-05-30 21:00:00";NULL;NULL;NULL;"2021-04-30 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipUpdated;NULL;NULL;499;DKK;"2021-05-30 21:00:00";Silver;NULL;NULL;"2021-04-30 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipUpdated;NULL;NULL;499;DKK;"2021-04-30 21:00:00";Silver;NULL;NULL;"2021-04-20 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipValueChanged;NULL;1;20,716;DKK;NULL;Silver;NULL;NULL;"2021-03-30 00:00:00"
181;Silver;Quarterly;"2021-03-30 00:00:00";MembershipActivated;NULL;NULL;499;DKK;"2021-04-30 21:00:00";NULL;NULL;NULL;"2021-03-30 00:00:00"
182;Bronze;Quarterly;"2021-04-01 00:00:00";MembershipUpdated;NULL;NULL;499;USD;NULL;Bronze;NULL;NULL;"2022-06-15 00:00:00"
182;Bronze;Quarterly;"2021-04-01 00:00:00";MembershipChurnUpdated;NULL;NULL;579;USD;NULL;NULL;"2022-07-01 23:00:00";NULL;"2022-06-01 00:00:00"
182;Bronze;Quarterly;"2021-04-01 00:00:00";MembershipValueChanged;NULL;3;579;USD;NULL;NULL;NULL;NULL;"2022-06-01 00:00:00"
182;Bronze;Quarterly;"2021-04-01 00:00:00";MembershipCancelled;NULL;NULL;499;USD;NULL;NULL;NULL;"2022-07-01 23:00:00";"2022-06-01 00:00:00"
182;Bronze;Quarterly;"2021-04-01 00:00:00";MembershipActivated;NULL;NULL;499;USD;NULL;NULL;NULL;NULL;"2022-06-01 00:00:00"
182;Bronze;Quarterly;"2021-04-01 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-07-01 23:00:00";Bronze;NULL;NULL;"2022-05-27 00:00:00"
182;Bronze;Quarterly;"2021-04-01 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-07-01 23:00:00";Bronze;NULL;NULL;"2022-04-22 00:00:00"
182;Bronze;Quarterly;"2021-04-01 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-07-01 23:00:00";Bronze;NULL;NULL;"2022-04-17 00:00:00"
182;Bronze;Quarterly;"2021-04-01 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2022-07-01 23:00:00";NULL;NULL;NULL;"2022-04-01 00:00:00"
182;Bronze;Quarterly;"2021-04-01 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-07-01 23:00:00";Bronze;NULL;NULL;"2022-04-01 00:00:00"
182;Bronze;Quarterly;"2021-04-01 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-04-01 23:00:00";Bronze;NULL;NULL;"2022-01-14 00:00:00"
182;Bronze;Quarterly;"2021-04-01 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2022-04-01 23:00:00";NULL;NULL;NULL;"2022-01-01 00:00:00"
182;Bronze;Quarterly;"2021-04-01 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-04-01 23:00:00";Bronze;NULL;NULL;"2022-01-01 00:00:00"
182;Bronze;Quarterly;"2021-04-01 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-01-01 23:00:00";Bronze;NULL;NULL;"2021-12-31 00:00:00"
182;Bronze;Quarterly;"2021-04-01 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-01-01 23:00:00";Bronze;NULL;NULL;"2021-12-29 00:00:00"
182;Bronze;Quarterly;"2021-04-01 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-01-01 23:00:00";Bronze;NULL;NULL;"2021-11-01 00:00:00"
182;Bronze;Quarterly;"2021-04-01 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2022-01-01 23:00:00";NULL;NULL;NULL;"2021-10-01 00:00:00"
182;Bronze;Quarterly;"2021-04-01 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-01-01 23:00:00";Bronze;NULL;NULL;"2021-10-01 00:00:00"
182;Bronze;Quarterly;"2021-04-01 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-10-01 23:00:00";Bronze;NULL;NULL;"2021-09-06 00:00:00"
182;Bronze;Quarterly;"2021-04-01 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-10-01 23:00:00";Bronze;NULL;NULL;"2021-08-31 00:00:00"
182;Bronze;Quarterly;"2021-04-01 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2021-10-01 23:00:00";NULL;NULL;NULL;"2021-07-01 00:00:00"
182;Bronze;Quarterly;"2021-04-01 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-10-01 23:00:00";Bronze;NULL;NULL;"2021-07-01 00:00:00"
182;Bronze;Quarterly;"2021-04-01 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-07-01 23:00:00";Bronze;NULL;NULL;"2021-05-25 00:00:00"
182;Bronze;Quarterly;"2021-04-01 00:00:00";MembershipValueChanged;NULL;3;499;USD;NULL;Bronze;NULL;NULL;"2021-04-01 00:00:00"
182;Bronze;Quarterly;"2021-04-01 00:00:00";MembershipActivated;NULL;NULL;499;USD;"2021-07-01 23:00:00";NULL;NULL;NULL;"2021-04-01 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-08-12 07:00:00";NULL;NULL;NULL;"2022-06-02 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-08-12 07:00:00";NULL;NULL;NULL;"2022-06-01 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-08-12 07:00:00";NULL;NULL;NULL;"2022-05-31 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-08-12 07:00:00";NULL;NULL;NULL;"2022-05-27 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-08-12 07:00:00";NULL;NULL;NULL;"2022-05-26 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-08-12 07:00:00";NULL;NULL;NULL;"2022-05-25 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpsellUpdated;"2022-05-12 20:41:53";NULL;19,500;USD;NULL;NULL;NULL;NULL;"2022-05-12 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-08-12 07:00:00";NULL;NULL;NULL;"2022-05-12 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipValueChanged;NULL;3;19,500;USD;NULL;NULL;NULL;NULL;"2022-05-12 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-07-20 07:00:00";NULL;NULL;NULL;"2022-05-12 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-07-20 07:00:00";Silver;NULL;NULL;"2022-05-10 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2022-07-20 07:00:00";NULL;NULL;NULL;"2022-04-20 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-07-20 07:00:00";Silver;NULL;NULL;"2022-04-20 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpsellUpdated;"2022-04-20 07:00:09";NULL;5,700;USD;NULL;NULL;NULL;NULL;"2022-04-20 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipRenewed;NULL;1;499;USD;"2022-04-20 07:00:00";NULL;NULL;NULL;"2022-04-11 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipChurnUpdated;NULL;NULL;999;USD;NULL;NULL;"2022-03-16 03:59:05";NULL;"2022-03-15 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipRenewed;NULL;1;499;USD;"2022-04-20 07:00:00";NULL;NULL;NULL;"2022-03-15 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-04-20 07:00:00";Silver;NULL;NULL;"2022-03-15 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-04-20 07:00:00";Silver;NULL;NULL;"2022-02-22 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2022-04-20 07:00:00";NULL;NULL;NULL;"2022-01-20 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-04-20 07:00:00";Silver;NULL;NULL;"2022-01-20 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-01-20 07:00:00";Silver;NULL;NULL;"2022-01-14 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-01-20 07:00:00";Silver;NULL;NULL;"2022-01-11 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpsellUpdated;"2021-10-20 07:00:09";NULL;5,700;USD;NULL;NULL;NULL;NULL;"2021-10-20 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2022-01-20 07:00:00";NULL;NULL;NULL;"2021-10-20 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2022-01-20 07:00:00";Silver;NULL;NULL;"2021-10-20 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2021-10-20 07:00:00";NULL;NULL;NULL;"2021-10-19 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-10-20 07:00:00";Silver;NULL;NULL;"2021-09-24 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2021-10-20 07:00:00";NULL;NULL;NULL;"2021-09-17 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-10-20 07:00:00";Silver;NULL;NULL;"2021-09-17 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipChurnUpdated;NULL;NULL;999;USD;NULL;NULL;"2021-09-09 01:49:49";NULL;"2021-09-08 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipRenewed;NULL;1;499;USD;"2021-10-20 07:00:00";NULL;NULL;NULL;"2021-09-08 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-10-20 07:00:00";Silver;NULL;NULL;"2021-09-08 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-10-20 07:00:00";Silver;NULL;NULL;"2021-07-20 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2021-10-20 07:00:00";NULL;NULL;NULL;"2021-07-20 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-10-20 07:00:00";Silver;NULL;NULL;"2021-07-20 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-07-20 07:00:00";Silver;NULL;NULL;"2021-07-19 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipRenewed;NULL;NULL;499;USD;"2021-10-06 19:00:00";NULL;NULL;NULL;"2021-07-06 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-10-06 19:00:00";Silver;NULL;NULL;"2021-07-06 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;USD;"2021-07-06 19:00:00";Silver;NULL;NULL;"2021-06-28 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipValueChanged;NULL;3;999;USD;NULL;Silver;NULL;NULL;"2021-04-06 00:00:00"
183;Gold;Quarterly;"2021-04-06 00:00:00";MembershipActivated;NULL;NULL;499;USD;"2021-07-06 19:00:00";NULL;NULL;NULL;"2021-04-06 00:00:00"
184;Silver;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;DKK;"2022-07-06 21:00:00";Silver;NULL;NULL;"2022-05-13 00:00:00"
184;Silver;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;DKK;"2022-07-06 21:00:00";Silver;NULL;NULL;"2022-05-06 00:00:00"
184;Silver;Quarterly;"2021-04-06 00:00:00";MembershipRenewed;NULL;NULL;499;DKK;"2022-07-06 21:00:00";NULL;NULL;NULL;"2022-04-06 00:00:00"
184;Silver;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;DKK;"2022-07-06 21:00:00";Silver;NULL;NULL;"2022-04-06 00:00:00"
184;Silver;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;DKK;"2022-04-06 21:00:00";Silver;NULL;NULL;"2022-01-17 00:00:00"
184;Silver;Quarterly;"2021-04-06 00:00:00";MembershipRenewed;NULL;NULL;499;DKK;"2022-04-06 21:00:00";NULL;NULL;NULL;"2022-01-06 00:00:00"
184;Silver;Quarterly;"2021-04-06 00:00:00";MembershipUpdated;NULL;NULL;499;DKK;"2022-04-06 21:00:00";Silver;NULL;NULL;"2022-01-06 00:00:00"
184;Silver;Quarterly;"2021-04-06 00:00:00";MembershipUpsellUpdated;"2021-10-06 21:00:07";NULL;46,312.5;DKK;NULL;NULL;NULL;NULL;"2021-10-06 00:00:00"
184;Silver;Quarterly;"2021-04-06 00:00:00";MembershipRenewed;NULL;NULL;499;DKK;"2022-01-06 21:00:00";NULL;NULL;NULL;"2021-10-06 00:00:00"
