"membership_id";"membership_amount";"currency";"renewal_cycle";"membership_plan";"join_date";"charge_amount";"description_event";"discount";"status";"message";"transaction_date";"triggered_by";"payment_method"
178;499;USD;Quarterly;Bronze;"2021-03-18 00:00:00";3,371.25;membership payment;0;Success;Success;"2022-09-18 00:00:00";system;PaymentCard
178;499;USD;Quarterly;Bronze;"2021-03-18 00:00:00";3,371.25;membership payment;0;Success;Success;"2022-06-18 00:00:00";system;PaymentCard
178;499;USD;Quarterly;Bronze;"2021-03-18 00:00:00";3,371.25;membership payment;0;Success;Success;"2022-03-18 00:00:00";system;PaymentCard
178;499;USD;Quarterly;Bronze;"2021-03-18 00:00:00";3,371.25;membership payment;0;Success;Success;"2021-12-18 00:00:00";system;PaymentCard
178;499;USD;Quarterly;Bronze;"2021-03-18 00:00:00";3,371.25;membership payment;0;Success;Success;"2021-09-18 00:00:00";system;PaymentCard
178;499;USD;Quarterly;Bronze;"2021-03-18 00:00:00";3,371.25;membership payment;0;Success;Success;"2021-06-18 00:00:00";system;PaymentCard
178;499;USD;Quarterly;Bronze;"2021-03-18 00:00:00";3,371.25;membership payment;0;Success;Success;"2021-03-18 00:00:00";system;PaymentCard
179;499;USD;Monthly;Bronze;"2021-03-22 00:00:00";499;membership payment;0;Success;Success;"2022-07-22 00:00:00";system;PaymentCard
179;499;USD;Monthly;Bronze;"2021-03-22 00:00:00";499;membership payment;0;Success;Success;"2022-06-22 00:00:00";system;PaymentCard
179;499;USD;Monthly;Bronze;"2021-03-22 00:00:00";499;membership payment;0;Success;Success;"2022-05-22 00:00:00";system;PaymentCard
179;499;USD;Monthly;Bronze;"2021-03-22 00:00:00";499;membership payment;0;Success;Success;"2022-04-22 00:00:00";system;PaymentCard
179;499;USD;Monthly;Bronze;"2021-03-22 00:00:00";499;membership payment;0;Success;Success;"2022-03-22 00:00:00";system;PaymentCard
179;499;USD;Monthly;Bronze;"2021-03-22 00:00:00";499;membership payment;0;Success;Success;"2022-02-22 00:00:00";system;PaymentCard
179;499;USD;Monthly;Bronze;"2021-03-22 00:00:00";499;membership payment;0;Success;Success;"2022-01-22 00:00:00";system;PaymentCard
179;499;USD;Monthly;Bronze;"2021-03-22 00:00:00";499;membership payment;0;Success;Success;"2021-12-22 00:00:00";system;PaymentCard
179;499;USD;Monthly;Bronze;"2021-03-22 00:00:00";499;membership payment;0;Success;Success;"2021-11-22 00:00:00";system;PaymentCard
179;499;USD;Monthly;Bronze;"2021-03-22 00:00:00";499;membership payment;0;Success;Success;"2021-10-22 00:00:00";system;PaymentCard
179;499;USD;Monthly;Bronze;"2021-03-22 00:00:00";499;membership payment;0;Success;Success;"2021-09-22 00:00:00";system;PaymentCard
179;499;USD;Monthly;Bronze;"2021-03-22 00:00:00";499;membership payment;0;Success;Success;"2021-08-22 00:00:00";system;PaymentCard
179;499;USD;Monthly;Bronze;"2021-03-22 00:00:00";499;membership payment;0;Success;Success;"2021-07-22 00:00:00";system;PaymentCard
179;499;USD;Monthly;Bronze;"2021-03-22 00:00:00";499;membership payment;0;Success;Success;"2021-06-22 00:00:00";system;PaymentCard
179;499;USD;Monthly;Bronze;"2021-03-22 00:00:00";499;membership payment;0;Success;Success;"2021-05-22 00:00:00";system;PaymentCard
179;499;USD;Monthly;Bronze;"2021-03-22 00:00:00";499;membership payment;0;Success;Success;"2021-04-22 00:00:00";system;PaymentCard
179;499;USD;Monthly;Bronze;"2021-03-22 00:00:00";499;membership payment;0;Success;Success;"2021-03-22 00:00:00";system;PaymentCard
180;1,666;USD;"6 Month";Bronze;"2021-03-29 00:00:00";9,996;membership payment;0;Success;Success;"2022-03-29 00:00:00";system;PaymentCard
180;1,666;USD;"6 Month";Bronze;"2021-03-29 00:00:00";9,996;membership payment;0;Success;Success;"2021-09-29 00:00:00";system;PaymentCard
180;1,666;USD;"6 Month";Bronze;"2021-03-29 00:00:00";9,996;membership payment;0;Success;Success;"2021-03-29 00:00:00";system;PaymentCard
181;20,716;DKK;Quarterly;Silver;"2021-03-30 00:00:00";77,685;membership payment;0;Success;Success;"2021-12-21 00:00:00";staff;PaymentCard
181;20,716;DKK;Quarterly;Silver;"2021-03-30 00:00:00";25,895;membership payment;0;Success;Success;"2021-11-30 00:00:00";system;PaymentCard
181;20,716;DKK;Quarterly;Silver;"2021-03-30 00:00:00";25,895;membership payment;0;Success;Success;"2021-10-30 00:00:00";system;PaymentCard
181;20,716;DKK;Quarterly;Silver;"2021-03-30 00:00:00";25,895;membership payment;0;Success;Success;"2021-09-30 00:00:00";system;PaymentCard
181;20,716;DKK;Quarterly;Silver;"2021-03-30 00:00:00";25,895;membership payment;0;Success;Success;"2021-08-30 00:00:00";system;PaymentCard
181;20,716;DKK;Quarterly;Silver;"2021-03-30 00:00:00";25,895;membership additional service;0;Success;Success;"2021-08-23 00:00:00";system;PaymentCard
181;20,716;DKK;Quarterly;Silver;"2021-03-30 00:00:00";25,895;membership payment;0;Success;Success;"2021-07-30 00:00:00";system;PaymentCard
181;20,716;DKK;Quarterly;Silver;"2021-03-30 00:00:00";20,716;membership payment;0;Success;Success;"2021-06-30 00:00:00";system;PaymentCard
181;20,716;DKK;Quarterly;Silver;"2021-03-30 00:00:00";20,716;membership additional service;0;Success;Success;"2021-06-23 00:00:00";system;PaymentCard
181;20,716;DKK;Quarterly;Silver;"2021-03-30 00:00:00";20,716;membership payment;0;Success;Success;"2021-05-30 00:00:00";system;PaymentCard
181;20,716;DKK;Quarterly;Silver;"2021-03-30 00:00:00";20,716;membership payment;0;Success;Success;"2021-04-30 00:00:00";system;PaymentCard
181;20,716;DKK;Quarterly;Silver;"2021-03-30 00:00:00";25,895;membership payment;0;Success;Success;"2021-03-30 00:00:00";system;PaymentCard
182;499;USD;Quarterly;Bronze;"2021-04-01 00:00:00";1,497;membership payment;0;Success;Success;"2022-04-01 00:00:00";system;PaymentCard
182;499;USD;Quarterly;Bronze;"2021-04-01 00:00:00";1,497;membership payment;0;Success;Success;"2022-01-01 00:00:00";system;PaymentCard
182;499;USD;Quarterly;Bronze;"2021-04-01 00:00:00";1,497;membership payment;0;Success;Success;"2021-10-01 00:00:00";system;PaymentCard
182;499;USD;Quarterly;Bronze;"2021-04-01 00:00:00";1,497;membership payment;0;Success;Success;"2021-07-01 00:00:00";system;PaymentCard
182;499;USD;Quarterly;Bronze;"2021-04-01 00:00:00";1,497;membership payment;0;Success;Success;"2021-04-01 00:00:00";system;PaymentCard
183;9,750;USD;Quarterly;Gold;"2021-04-06 00:00:00";8,997;membership payment;0;Success;Success;"2022-11-12 00:00:00";system;PaymentCard
183;9,750;USD;Quarterly;Gold;"2021-04-06 00:00:00";8,997;membership payment;0;Success;Success;"2022-08-12 00:00:00";system;PaymentCard
183;9,750;USD;Quarterly;Gold;"2021-04-06 00:00:00";19,500;charge for specific project;0;Success;Success;"2022-05-12 00:00:00";staff;PaymentCard
183;9,750;USD;Quarterly;Gold;"2021-04-06 00:00:00";2,997;membership payment;0;Success;Success;"2022-04-20 00:00:00";system;PaymentCard
183;9,750;USD;Quarterly;Gold;"2021-04-06 00:00:00";999;membership payment;0;Success;Success;"2022-04-11 00:00:00";system;PaymentCard
183;9,750;USD;Quarterly;Gold;"2021-04-06 00:00:00";999;membership payment;0;Success;Success;"2022-03-15 00:00:00";system;PaymentCard
183;9,750;USD;Quarterly;Gold;"2021-04-06 00:00:00";2,997;membership payment;0;Success;Success;"2022-01-20 00:00:00";system;PaymentCard
183;9,750;USD;Quarterly;Gold;"2021-04-06 00:00:00";2,997;membership payment;0;Success;Success;"2021-10-20 00:00:00";system;PaymentCard
183;9,750;USD;Quarterly;Gold;"2021-04-06 00:00:00";999;membership additional service;0;Success;Success;"2021-10-19 00:00:00";system;PaymentCard
183;9,750;USD;Quarterly;Gold;"2021-04-06 00:00:00";999;membership additional service;0;Success;Success;"2021-09-17 00:00:00";system;PaymentCard
183;9,750;USD;Quarterly;Gold;"2021-04-06 00:00:00";999;membership payment;0;Success;Success;"2021-09-08 00:00:00";system;PaymentCard
183;9,750;USD;Quarterly;Gold;"2021-04-06 00:00:00";2,997;membership payment;0;Success;Success;"2021-07-20 00:00:00";system;PaymentCard
183;9,750;USD;Quarterly;Gold;"2021-04-06 00:00:00";2,997;membership payment;0;Success;Success;"2021-07-06 00:00:00";system;PaymentCard
183;9,750;USD;Quarterly;Gold;"2021-04-06 00:00:00";2,997;membership payment;0;Success;Success;"2021-04-06 00:00:00";system;PaymentCard
184;12,350;DKK;Quarterly;Silver;"2021-04-06 00:00:00";46,312.5;membership payment;0;Success;Success;"2022-07-06 00:00:00";system;PaymentCard
184;12,350;DKK;Quarterly;Silver;"2021-04-06 00:00:00";46,312.5;membership payment;0;Success;Success;"2022-04-06 00:00:00";system;PaymentCard
184;12,350;DKK;Quarterly;Silver;"2021-04-06 00:00:00";46,312.5;membership payment;0;Success;Success;"2022-01-06 00:00:00";system;PaymentCard
184;12,350;DKK;Quarterly;Silver;"2021-04-06 00:00:00";46,312.5;membership payment;0;Success;Success;"2021-10-06 00:00:00";system;PaymentCard
184;12,350;DKK;Quarterly;Silver;"2021-04-06 00:00:00";7,125;membership payment;0;Success;Success;"2021-07-06 00:00:00";system;PaymentCard
184;12,350;DKK;Quarterly;Silver;"2021-04-06 00:00:00";7,125;membership payment;0;Success;Success;"2021-04-06 00:00:00";system;PaymentCard
185;499;USD;Quarterly;Bronze;"2021-04-16 00:00:00";1,497;membership payment;0;Success;Success;"2022-10-19 00:00:00";system;PaymentCard
185;499;USD;Quarterly;Bronze;"2021-04-16 00:00:00";1,497;membership payment;0;Success;Success;"2022-07-19 00:00:00";system;PaymentCard
185;499;USD;Quarterly;Bronze;"2021-04-16 00:00:00";1,497;membership payment;0;Success;Success;"2022-04-19 00:00:00";system;PaymentCard
185;499;USD;Quarterly;Bronze;"2021-04-16 00:00:00";1,497;membership payment;0;Success;Success;"2022-01-19 00:00:00";system;PaymentCard
185;499;USD;Quarterly;Bronze;"2021-04-16 00:00:00";1,497;membership payment;0;Success;Success;"2021-10-19 00:00:00";system;PaymentCard
185;499;USD;Quarterly;Bronze;"2021-04-16 00:00:00";1,497;membership payment;0;Success;Success;"2021-07-19 00:00:00";system;PaymentCard
185;499;USD;Quarterly;Bronze;"2021-04-16 00:00:00";499;membership additional service;0;Success;Success;"2021-07-03 00:00:00";system;PaymentCard
185;499;USD;Quarterly;Bronze;"2021-04-16 00:00:00";1,497;membership payment;0;Success;Success;"2021-04-19 00:00:00";system;PaymentCard
186;499;USD;Quarterly;Bronze;"2021-04-21 00:00:00";1,497;membership payment;0;Success;Success;"2021-10-21 00:00:00";system;PaymentCard
186;499;USD;Quarterly;Bronze;"2021-04-21 00:00:00";1,497;membership payment;0;Success;Success;"2021-07-21 00:00:00";system;PaymentCard
186;499;USD;Quarterly;Bronze;"2021-04-21 00:00:00";1,497;membership payment;0;Success;Success;"2021-07-08 00:00:00";system;PaymentCard
186;499;USD;Quarterly;Bronze;"2021-04-21 00:00:00";1,497;membership payment;0;Success;Success;"2021-04-21 00:00:00";system;PaymentCard
187;499;USD;Quarterly;Bronze;"2021-05-03 00:00:00";1,497;membership payment;0;Failed;Your card was declined.;"2021-09-14 00:00:00";system;PaymentCard
187;499;USD;Quarterly;Bronze;"2021-05-03 00:00:00";1,497;membership payment;0;Failed;Your card was declined.;"2021-09-14 00:00:00";system;PaymentCard
187;499;USD;Quarterly;Bronze;"2021-05-03 00:00:00";1,497;membership payment;0;Failed;Your card was declined.;"2021-09-14 00:00:00";system;PaymentCard
187;499;USD;Quarterly;Bronze;"2021-05-03 00:00:00";1,497;membership payment;0;Failed;Your card was declined.;"2021-08-16 00:00:00";system;PaymentCard
187;499;USD;Quarterly;Bronze;"2021-05-03 00:00:00";1,497;membership payment;0;Failed;Your card was declined.;"2021-08-16 00:00:00";system;PaymentCard
187;499;USD;Quarterly;Bronze;"2021-05-03 00:00:00";1,497;membership payment;0;Failed;Your card was declined.;"2021-08-16 00:00:00";system;PaymentCard
187;499;USD;Quarterly;Bronze;"2021-05-03 00:00:00";1,497;membership payment;0;Failed;Your card was declined.;"2021-08-13 00:00:00";system;PaymentCard
187;499;USD;Quarterly;Bronze;"2021-05-03 00:00:00";1,497;membership payment;0;Failed;Your card was declined.;"2021-08-12 00:00:00";system;PaymentCard
187;499;USD;Quarterly;Bronze;"2021-05-03 00:00:00";1,497;membership payment;0;Failed;Your card was declined.;"2021-08-11 00:00:00";system;PaymentCard
187;499;USD;Quarterly;Bronze;"2021-05-03 00:00:00";1,497;membership payment;0;Failed;Your card was declined.;"2021-08-10 00:00:00";system;PaymentCard
187;499;USD;Quarterly;Bronze;"2021-05-03 00:00:00";1,497;membership payment;0;Failed;Your card was declined.;"2021-08-09 00:00:00";system;PaymentCard
187;499;USD;Quarterly;Bronze;"2021-05-03 00:00:00";1,497;membership payment;0;Failed;Your card was declined.;"2021-08-09 00:00:00";system;PaymentCard
187;499;USD;Quarterly;Bronze;"2021-05-03 00:00:00";1,497;membership payment;0;Failed;Your card was declined.;"2021-08-09 00:00:00";system;PaymentCard
187;499;USD;Quarterly;Bronze;"2021-05-03 00:00:00";1,497;membership payment;0;Failed;Your card was declined.;"2021-08-09 00:00:00";system;PaymentCard
187;499;USD;Quarterly;Bronze;"2021-05-03 00:00:00";1,497;membership payment;0;Failed;Your card was declined.;"2021-08-08 00:00:00";system;PaymentCard
187;499;USD;Quarterly;Bronze;"2021-05-03 00:00:00";1,497;membership payment;0;Failed;Your card was declined.;"2021-08-07 00:00:00";system;PaymentCard
187;499;USD;Quarterly;Bronze;"2021-05-03 00:00:00";1,497;membership payment;0;Failed;Your card was declined.;"2021-08-06 00:00:00";system;PaymentCard
187;499;USD;Quarterly;Bronze;"2021-05-03 00:00:00";1,497;membership payment;0;Failed;Your card has insufficient funds.;"2021-08-05 00:00:00";system;PaymentCard
187;499;USD;Quarterly;Bronze;"2021-05-03 00:00:00";1,497;membership payment;0;Failed;Your card has insufficient funds.;"2021-08-04 00:00:00";system;PaymentCard
187;499;USD;Quarterly;Bronze;"2021-05-03 00:00:00";1,497;membership payment;0;Failed;Your card has insufficient funds.;"2021-08-04 00:00:00";system;PaymentCard
187;499;USD;Quarterly;Bronze;"2021-05-03 00:00:00";1,497;membership payment;0;Failed;Your card has insufficient funds.;"2021-08-04 00:00:00";system;PaymentCard
187;499;USD;Quarterly;Bronze;"2021-05-03 00:00:00";1,497;membership payment;0;Success;Success;"2021-05-04 00:00:00";system;PaymentCard
187;499;USD;Quarterly;Bronze;"2021-05-03 00:00:00";1,497;membership payment;0;Failed;Your card has insufficient funds.;"2021-05-03 00:00:00";system;PaymentCard
188;2,045;USD;Monthly;Silver;"2021-05-03 00:00:00";2,045;membership payment;0;Success;Success;"2022-12-03 00:00:00";system;PaymentCard
188;2,045;USD;Monthly;Silver;"2021-05-03 00:00:00";2,045;membership payment;0;Success;Success;"2022-11-03 00:00:00";system;PaymentCard
188;2,045;USD;Monthly;Silver;"2021-05-03 00:00:00";2,045;membership payment;0;Success;Success;"2022-10-03 00:00:00";system;PaymentCard
188;2,045;USD;Monthly;Silver;"2021-05-03 00:00:00";2,045;membership payment;0;Success;Success;"2022-09-03 00:00:00";system;PaymentCard
188;2,045;USD;Monthly;Silver;"2021-05-03 00:00:00";2,045;membership payment;0;Success;Success;"2022-08-03 00:00:00";system;PaymentCard
188;2,045;USD;Monthly;Silver;"2021-05-03 00:00:00";2,045;membership payment;0;Success;Success;"2022-07-03 00:00:00";system;PaymentCard
188;2,045;USD;Monthly;Silver;"2021-05-03 00:00:00";2,045;membership payment;0;Success;Success;"2022-06-03 00:00:00";system;PaymentCard
188;2,045;USD;Monthly;Silver;"2021-05-03 00:00:00";2,045;membership payment;0;Success;Success;"2022-05-03 00:00:00";system;PaymentCard
188;2,045;USD;Monthly;Silver;"2021-05-03 00:00:00";2,045;membership payment;0;Success;Success;"2022-04-03 00:00:00";system;PaymentCard
188;2,045;USD;Monthly;Silver;"2021-05-03 00:00:00";2,045;membership payment;0;Success;Success;"2022-03-03 00:00:00";system;PaymentCard
188;2,045;USD;Monthly;Silver;"2021-05-03 00:00:00";2,045;membership payment;0;Success;Success;"2022-02-03 00:00:00";system;PaymentCard
188;2,045;USD;Monthly;Silver;"2021-05-03 00:00:00";2,045;membership payment;0;Success;Success;"2022-01-03 00:00:00";system;PaymentCard
188;2,045;USD;Monthly;Silver;"2021-05-03 00:00:00";2,045;membership payment;0;Success;Success;"2021-12-03 00:00:00";system;PaymentCard
188;2,045;USD;Monthly;Silver;"2021-05-03 00:00:00";2,045;membership payment;0;Success;Success;"2021-11-03 00:00:00";system;PaymentCard
188;2,045;USD;Monthly;Silver;"2021-05-03 00:00:00";2,045;membership payment;0;Success;Success;"2021-10-03 00:00:00";system;PaymentCard
188;2,045;USD;Monthly;Silver;"2021-05-03 00:00:00";2,045;membership payment;0;Success;Success;"2021-09-03 00:00:00";system;PaymentCard
188;2,045;USD;Monthly;Silver;"2021-05-03 00:00:00";2,045;membership payment;0;Success;Success;"2021-08-03 00:00:00";system;PaymentCard
188;2,045;USD;Monthly;Silver;"2021-05-03 00:00:00";2,045;membership payment;0;Success;Success;"2021-07-03 00:00:00";system;PaymentCard
188;2,045;USD;Monthly;Silver;"2021-05-03 00:00:00";2,045;membership payment;0;Success;Success;"2021-06-03 00:00:00";system;PaymentCard
188;2,045;USD;Monthly;Silver;"2021-05-03 00:00:00";2,045;membership payment;0;Success;Success;"2021-05-03 00:00:00";system;PaymentCard
189;500;USD;Quarterly;Bronze;"2021-05-04 00:00:00";1,500;membership payment;0;Success;Success;"2022-06-03 00:00:00";system;PaymentCard
189;500;USD;Quarterly;Bronze;"2021-05-04 00:00:00";1,500;membership payment;0;Success;Success;"2022-03-03 00:00:00";system;PaymentCard
189;500;USD;Quarterly;Bronze;"2021-05-04 00:00:00";1,500;membership payment;0;Success;Success;"2021-12-03 00:00:00";system;PaymentCard
189;500;USD;Quarterly;Bronze;"2021-05-04 00:00:00";1,500;membership payment;0;Success;Success;"2021-09-03 00:00:00";system;PaymentCard
189;500;USD;Quarterly;Bronze;"2021-05-04 00:00:00";1,500;membership payment;0;Success;Success;"2021-06-03 00:00:00";system;PaymentCard
190;750;USD;Annually;Bronze;"2021-05-05 00:00:00";9,000;membership payment;0;Success;Success;"2022-05-05 00:00:00";system;PaymentCard
190;750;USD;Annually;Bronze;"2021-05-05 00:00:00";9,000;membership payment;0;Success;Success;"2021-05-05 00:00:00";system;PaymentCard
191;499;USD;Monthly;Bronze;"2021-05-18 00:00:00";1,123.75;membership payment;0;Success;Success;"2021-05-18 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";2,997;membership payment;0;Success;Success;"2022-11-24 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";2,997;membership payment;0;Success;Success;"2022-08-24 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";2,997;membership payment;0;Success;Success;"2022-05-24 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";2,997;membership payment;0;Success;Success;"2022-02-24 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";2,997;membership payment;0;Success;Success;"2021-11-24 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";999;membership payment;0;Failed;Your card was declined.;"2021-11-19 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";999;membership payment;0;Failed;Your card was declined.;"2021-11-19 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";999;membership payment;0;Failed;Your card was declined.;"2021-11-19 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";999;membership payment;0;Failed;Your card was declined.;"2021-11-19 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";999;membership additional service;0;Failed;Your card was declined.;"2021-11-18 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";999;membership additional service;0;Failed;Your card was declined.;"2021-11-18 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";999;membership payment;0;Failed;Your card was declined.;"2021-11-17 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";999;membership additional service;0;Failed;Your card was declined.;"2021-11-17 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";999;membership payment;0;Failed;Your card was declined.;"2021-11-17 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";999;membership additional service;0;Failed;Your card was declined.;"2021-11-17 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";999;membership additional service;0;Failed;Your card was declined.;"2021-11-16 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";999;membership additional service;0;Failed;Your card was declined.;"2021-11-15 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";999;membership additional service;0;Failed;Your card was declined.;"2021-11-14 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";999;membership additional service;0;Failed;Your card was declined.;"2021-11-13 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";999;membership additional service;0;Failed;Your card was declined.;"2021-11-12 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";999;membership payment;0;Failed;Your card was declined.;"2021-11-10 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";999;membership payment;0;Failed;Your card was declined.;"2021-11-08 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";999;membership payment;0;Failed;Your card was declined.;"2021-11-08 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";999;membership additional service;0;Failed;Your card was declined.;"2021-11-07 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";999;membership payment;0;Failed;Your card was declined.;"2021-11-03 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";999;membership payment;0;Failed;Your card was declined.;"2021-11-02 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";999;membership payment;0;Failed;Your card was declined.;"2021-11-02 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";2,997;membership payment;0;Success;Success;"2021-08-24 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";1,497;membership payment;0;Success;Success;"2021-08-01 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";499;membership additional service;0;Success;Success;"2021-07-27 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";499;membership payment;0;Success;Success;"2021-07-19 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";499;membership payment;0;Failed;Your card has insufficient funds.;"2021-07-19 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";499;membership payment;0;Failed;Your card has insufficient funds.;"2021-07-19 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";499;membership additional service;0;Failed;Your card has insufficient funds.;"2021-07-18 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";499;membership additional service;0;Failed;Your card has insufficient funds.;"2021-07-17 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";499;membership additional service;0;Failed;Your card has insufficient funds.;"2021-07-16 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";499;membership additional service;0;Failed;Your card has insufficient funds.;"2021-07-15 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";499;membership payment;0;Failed;Your card has insufficient funds.;"2021-07-15 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";499;membership additional service;0;Failed;Your card has insufficient funds.;"2021-07-14 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";499;membership additional service;0;Failed;Your card has insufficient funds.;"2021-07-13 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";499;membership payment;0;Failed;Your card has insufficient funds.;"2021-07-12 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";499;membership payment;0;Failed;Your card has insufficient funds.;"2021-07-11 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";499;membership payment;0;Failed;Your card has insufficient funds.;"2021-07-08 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";499;membership payment;0;Failed;Your card has insufficient funds.;"2021-07-08 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";499;membership payment;0;Failed;Your card has insufficient funds.;"2021-07-06 00:00:00";system;PaymentCard
192;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";1,497;membership payment;0;Success;Success;"2021-05-24 00:00:00";system;PaymentCard
193;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";1,497;membership payment;0;Success;Success;"2022-05-24 00:00:00";system;PaymentCard
193;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";1,497;membership payment;0;Success;Success;"2022-02-24 00:00:00";system;PaymentCard
193;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";1,497;membership payment;0;Success;Success;"2021-11-24 00:00:00";system;PaymentCard
193;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";1,497;membership payment;0;Success;Success;"2021-08-24 00:00:00";system;PaymentCard
193;499;USD;Quarterly;Bronze;"2021-05-24 00:00:00";1,497;membership payment;0;Success;Success;"2021-05-24 00:00:00";system;PaymentCard
194;499;USD;Annually;Bronze;"2021-05-28 00:00:00";10,788;membership payment;0;Success;Success;"2022-02-28 00:00:00";system;PaymentCard
194;499;USD;Annually;Bronze;"2021-05-28 00:00:00";1,497;membership payment;0;Success;Success;"2021-11-28 00:00:00";system;PaymentCard
194;499;USD;Annually;Bronze;"2021-05-28 00:00:00";1,497;membership payment;0;Success;Success;"2021-08-28 00:00:00";system;PaymentCard
194;499;USD;Annually;Bronze;"2021-05-28 00:00:00";1,497;membership payment;0;Success;Success;"2021-05-28 00:00:00";system;PaymentCard
195;833;USD;Annually;Bronze;"2021-06-02 00:00:00";11,895.2001953125;membership payment;0;Success;Success;"2022-06-07 00:00:00";system;PaymentCard
195;833;USD;Annually;Bronze;"2021-06-02 00:00:00";11,895.2001953125;membership payment;0;Success;Success;"2021-06-07 00:00:00";system;PaymentCard
196;499;USD;Quarterly;Bronze;"2021-06-03 00:00:00";1,497;membership payment;0;Success;Success;"2022-06-08 00:00:00";system;PaymentCard
196;499;USD;Quarterly;Bronze;"2021-06-03 00:00:00";1,497;membership payment;0;Success;Success;"2022-03-08 00:00:00";system;PaymentCard
196;499;USD;Quarterly;Bronze;"2021-06-03 00:00:00";1,497;membership payment;0;Success;Success;"2021-12-08 00:00:00";system;PaymentCard
